author,exclusive,ingredients,master,num_tried,picture,rating,title
美食台foodvideo,False,"鸡腿,海盐,姜片,蒜头,辣椒油,香菜",True,101,True,8.7,霸王鸡腿｜一条视频
懒饭App,False,"蒜,生抽,老抽,蚝油,盐,糖,姜,香葱,油",True,102,True,8.1,电饭锅烤鸡腿
梦琪的厨房,False,"鸡腿,洋葱,姜,五香粉,蜂蜜,白糖,盐,老抽,生抽,料酒",False,119,True,7.6,照烧鸡腿🍗（吉野家）
坨坨妈,False,"米饭,料酒,盐,生抽,老抽,蜂蜜",False,116,True,7.9,照烧鸡腿饭
月亮晶晶,False,"鸡腿,五香粉,盐,料酒,生抽,蜂蜜",True,116,False,7.6,日式照烧鸡腿
yanyanfoodtube,False,"柠檬,蜂蜜,醋,香菜,水",True,115,True,8.1,柠檬蜂蜜鸡腿 Honey lemon Chicken
缘来如风,False,"鸡翅根,圆白菜,面包糠",False,114,True,8.2,鸡腿汉堡
颜色晓,False,"鸡腿,洋葱,甜椒,姜蒜,豆豉",True,113,False,7.7,小炒鸡腿肉
活捉一个吃货,False,"土豆,香菇,青椒,葱,蒜,姜,干红椒,八角,调料,蚝油,老抽,生抽,盐,糖,十三香,油,酒",False,108,True,7.9,黄焖鸡米饭（剔骨鸡腿➕土豆）山寨版
豹纹儿er,False,"蜂蜜,料酒,酱油,鸡腿,米饭,紫甘蓝,培根,卷心菜",True,111,True,7.5,必胜客同款「日式照烧鸡腿炒饭」
公仔思乐冰,True,"蜂蜜,盐,鸡腿,料酒,西兰花,酱油",True,111,True,8.1,照烧鸡腿饭
叶丽丽爱乐迪,False,"鸡腿,土豆,胡萝卜,洋葱,生姜,盐,料酒,米饭",False,107,True,7.5,教你做好吃的咖喱鸡腿饭
依依美食,False,"大米,香菇,生姜,红枣,生抽,生粉,白糖,葱花",False,109,True,8.4,鲜菇鸡腿焗饭
郝钟娜,False,"鸡腿,盐,姜,黑椒碎,蚝油,葱油",False,110,True,7.5,简单易做的香煎黑椒鸡排 柠檬鸡腿肉做法
一只贪吃喵mm,False,"鸡腿,料酒,蜂蜜,生抽,盐,白芝麻,老抽,糖,西兰花,生姜,蚝油,水,鸡粉",False,109,True,7.6,照烧鸡腿饭
chenChenCHEN少少铭,False,"生抽,陈醋,白砂糖",False,109,True,7.6,好吃不腻的鸡腿菇
我脑公全世界最帅,True,"鸡腿,葱姜蒜,洋葱,料酒,红烧酱油",True,109,True,7.8,黄焖鸡腿
olivia85,True,,True,108,False,7.4,迷迭香番茄烤鸡腿/Roast chicken legs with rosemary and tomatoes
么么小友,True,"老抽,料酒,冰糖,八角,花椒,小葱,盐",False,106,True,7.9,红烧鸡腿
引力红移,False,"土豆,洋葱,胡萝卜,咖喱块,米饭",False,105,True,8.2,兔子/海豚咖喱鸡腿饭
鬼娘戒网战三次元ing,False,"鸡腿,鸡翅,鸡翅根,土豆,料酒,酱油,盐",False,104,True,7.3,简单烤鸡腿
粽子大人,True,,True,103,True,8.5,香辣小鸡腿【粽子的便当】
小羽私厨,False,"小鸡腿,面包糠,淀粉,鸡蛋,生抽,料酒,姜末,蒜末,胡椒粉,辣椒粉,盐",True,149,True,7.9,棒棒锤炸鸡腿
肉馅豆包,False,"葱,姜,蒜,干辣椒,酱油,料酒,耗油,糖",False,154,True,7.4,红烧小鸡腿
小六的便当计划,True,"鸡腿,蜂蜜,料酒,老抽,生抽,白芝麻,秋葵,生抽,白菜,糖,醋,生抽",False,153,True,7.8,照烧鸡腿便当
管贝,True,"琵琶腿,可乐",False,148,True,7.5,可乐鸡腿（懒人版）
郝钟娜,False,,False,143,True,8.3,家常简单红烧鸡腿做法
正一的马子,False,"土豆,白糖,酱油,盐",False,145,False,7.7,懒人版土豆炖鸡腿
小泥巴791,False,"鸡翅,鸡腿,面包糠",False,136,True,7.5,脆炸鸡腿 鸡翅
北平-1,True,,False,142,True,8.7,狂推荐的无油脆皮煎鸡腿排
HTYsummer,True,"生抽,蜂蜜,蚝油,料酒,蒜",False,140,True,7.9,照烧鸡腿肉
鱼-39,False,鸡腿,True,135,False,7.3,炸鸡腿
若若酱,False,"香菇,鸡腿,土豆,干辣椒,花椒,葱花,胡萝卜,青椒,洋葱,油,食盐,酱油,鸡精,水",False,134,False,7.8,香菇炖鸡腿
杨默默,False,"鸡腿,洋葱",False,133,False,8.0,洋葱鸡腿
勾和勾和一颗豆,False,"鸡腿,料酒,食用油",False,133,True,7.8,秘制沙县小吃卤鸡腿
girafffffe,True,"土豆,鸡腿,葱姜蒜,八角,生抽,老抽,料酒,蚝油,盐",False,133,False,7.6,鸡腿炖土豆
青青吖頭,False,,False,128,True,8.0,不用炸鸡粉也可以炸出酥脆炸鸡腿
幸福-Apple,False,"鸡腿,干香菇,姜,盐",False,130,False,7.6,香菇鸡腿汤
暖暖小爱,False,"鸡腿菇,青椒,盐,酱油,水淀粉,花生油",False,127,False,7.0,青椒炒鸡腿菇
回不去的小时候,False,"鸡腿,洋葱,生抽,老抽,蜂蜜,酱油",False,122,True,7.4,★中式照烧鸡腿肉
生命火花周,False,"青椒,葱姜蒜,黄酒",False,122,True,8.1,青椒炒鸡腿
用户dan丹,False,,False,107,True,7.7,酱油鸡腿
洛凡-lola,True,"土豆,花椒,大料,姜,葱,盐",True,209,False,8.3,土豆烧鸡腿
小辞xiaoci,False,"鸡腿,青椒,干辣椒,花椒,姜,独蒜,葱,豆瓣酱,老抽,生抽,料酒,盐,糖,淀粉",False,200,False,7.7,青椒辣酱炒鸡腿肉
小羽私厨,True,"鸡腿,味霖,清酒",True,192,True,7.5,日式照烧鸡腿
冬日馒头君,False,"鸡腿,生抽,柠檬汁,黑胡椒汁,盐",True,190,False,8.0,烤鸡腿
芮Ruien,False,,False,191,True,7.8,小煎鸡腿肉
笛子,False,"鸡腿,葱,姜,油,糖,八角,花椒,盐,料酒",True,189,True,7.5,葱油鸡腿
亦梦亦乐Angel,False,"鸡腿,樱桃番茄,罗勒叶,盐,黑胡椒,橄榄油",False,181,True,8.4,番茄罗勒烤鸡腿（杰米奥利弗的方子）
Pheasant,False,"鸡腿菇,色拉油",False,186,True,8.6,鸡腿菇炒肉片
83小钟,False,"鸡腿,盐,姜,蒜,生抽,老抽,料酒,糖,芝麻,葱花",False,184,True,8.2,红烧鸡腿
Vi小厨,True,"普通面粉,玉米淀粉,苏打粉,盐,水,鸡腿,奥尔良腌料,玉米油",False,167,True,7.7,比肯德基好吃的炸鸡腿/炸鸡翅
Serena很宅,False,"鸡腿,大蒜,柠檬,迷迭香,调味料",False,182,True,7.8,迷迭香柠檬烤鸡腿
fiona就是fiona,False,"鸡腿,小番茄,大蒜,罗勒,橄榄油,盐,胡椒",False,181,True,8.0,罗勒番茄烤鸡腿
伊莲,False,"鸡腿,盐焗鸡粉,洋葱,蒜粒,黑胡椒粉,盐,蜂蜜,清水",False,174,False,7.5,盐焗蜜汁烤鸡腿
SO_WHAT,True,"鸡腿,胡椒粉,生抽,老抽,料酒,糖",False,167,True,7.7,微波炉烤鸡腿
韩佳人的后厨房,False,,False,160,True,7.7,照烧鸡腿饭
SM君,False,"鸡腿,可乐,酱油,盐",False,160,True,8.0,可乐鸡腿（可乐鸡翅改编版）
美妈,False,"高筋面粉,鸡腿肉,水,盐,酵母,橄榄油,糖",True,158,True,7.6,新奥尔良鸡腿肉批萨
�婷婷✨,True,"鸡腿,蜂蜜,白芝麻",False,158,False,8.3,烤箱烤鸡腿
烟火间,False,"盐,胡萝卜,香葱,蜂蜜,水",True,157,True,7.8,蔬菜鸡腿卷
糖醋大竹,True,,False,155,True,7.9,超级下饭土豆香菇炖鸡腿
Flora的小生活,True,"土豆,胡萝卜,蟹味菇,水,米饭",True,276,True,8.5,菌菇鸡腿咖喱饭
面少SanSan,False,"鸡腿,料酒,蜂蜜,生抽,蚝油,蒜头,生姜,盐,胡椒,大葱",False,270,True,8.0,蚝油蜂蜜照烧鸡腿
Miss扬,False,"鸡腿,海盐,料酒",False,258,True,7.9,零基础盐焗鸡腿（电饭锅）
笛妈美食,True,"淀粉,面粉,黑胡椒,盐,香油,老抽,芝麻,料酒",False,269,True,7.7,炸鸡腿
芊汐baby,False,,False,256,True,7.4,烤鸡腿（烤箱版超简单）
凉公子,True,,True,256,False,7.8,清蒸鸡腿
啊呜511,False,,True,255,True,7.9,鸡腿面包
Feng意画,False,,False,252,True,7.7,比外卖好吃的照烧鸡腿饭
耶耶贝贝,False,"高筋面粉,低筋面粉,酵母,白砂糖,盐,牛奶,水,黄油,沙拉酱,欧芹碎",True,243,True,7.9,烤起来吧，鸡腿面包~
秋凉,False,"土豆,葱,姜,花椒粒,八角,桂皮,干红椒,尖椒,料酒,生抽,盐,糖",False,239,False,8.4,土豆焖鸡腿
NZmom,True,"鸡腿,葱,姜,蒜,盐,糖,料酒",True,232,True,8.0,葱油鸡腿肉
羽嫣私家御厨,True,,False,229,True,8.2,奥尔良烤鸡腿
吴双的早餐食光,True,"小番茄,橄榄油,柠檬",True,234,True,7.8,迷迭香柠檬烤鸡腿（或鸡翅）
海蓝澜,False,"鸡腿,蒜瓣,黑胡椒碎,生抽,老抽,盐,橄榄油",True,228,True,7.4,蒜香鸡腿排
apple爱自己,False,"料酒,生抽,老抽,白糖",False,224,True,7.2,照烧鸡腿
雨前羽街,False,"鸡腿,盐,糖,酱油,料酒,香油,八角,香叶,洋葱",True,223,False,7.4,自制烤鸡腿
美妈,False,"鸡腿,饭,西兰花,胡萝卜,料酒,五香粉,盐,生抽,蜂蜜",True,215,False,7.8,照烧鸡腿饭
君之,False,"鸡腿,盐,黑胡椒粉,香芹",True,213,True,7.2,乳酪鸡腿卷
呤儿,True,"鸡腿,葱,姜,料酒,盐,糖,水淀粉",True,210,False,6.5,葱油鸡腿
偏离.于墨尔本.,False,"鸡腿,蒜,欧芹碎,柠檬汁,橄榄油,生抽,盐,黑胡椒",True,210,False,7.3,柠香欧芹烤鸡腿
薄灰o,False,"鸡腿,土豆,蜂蜜,清水,酱油,白糖,盐,蚝油",False,369,True,8.1,照烧鸡腿饭
奚姥姥,False,"小米辣,大蒜",True,365,False,7.7,小炒鸡腿肉
笨笨的小精灵,False,"鸡腿,生抽,老抽,蚝油,糖",False,358,False,7.9,红烧鸡腿
羊子,False,"白糖,姜,生抽,尖椒,豆瓣,花椒,盐,料酒",True,356,True,7.7,尖椒鸡腿
懒饭App,False,"鸡腿,葱段,姜片,老抽,生抽,蚝油,干辣椒,花椒,冰糖,料酒",True,345,True,8.4,懒人电饭煲鸡腿
83小钟,False,"姜,盐,料酒,生抽,老抽,白糖,蜂蜜",False,344,True,7.9,照烧鸡腿
梦自由,False,"鸡腿,黄糖,米酒,生抽,老抽,八角,姜",False,338,True,7.8,秘制酱油鸡腿
抹茶爱榴莲呀,False,"鸡腿,料酒,生抽,蚝油,蜂蜜,西兰花,胡萝卜,黑胡椒",False,334,True,7.7,照烧鸡腿饭
puppy在厨房,False,"油豆腐,鸡腿,干香菇,粉丝,青菜,姜片,白胡椒粉,盐",False,326,True,7.5,油豆腐香菇鸡腿煲
菲菲de厨房,False,"生抽,油,海苔,苹果,蕃茄酱",False,321,True,8.7,🐤人见人爱花见花开的🐤         三只小鸡日式鸡腿咖喱饭
Sunnie珊妮,True,"鸡腿肉,盐,水,糖,料酒,生抽,老抽,醋,蜂蜜",True,320,False,7.7,照烧鸡腿
风清云淡的小雪conj,False,,False,319,True,8.1,照烧鸡腿饭
小晓世界x,False,"鸡腿,料酒,酱油,蜂蜜,老抽,清水",False,306,True,8.2,照烧鸡腿饭
榆木小花生,False,鸡腿,True,309,True,9.0,快速鸡腿去骨
靳宝他妈,False,,False,289,True,7.4,红烧鸡腿
莉莉菲,False,"杏鲍菇,葱,蒜头,植物油,辣椒粉,鸡粉,盐,醋,白糖,芝麻油,白芝麻",False,292,True,7.7,惊艳又开胃：凉拌手撕杏鲍菇（鸡腿菇）
懒饭App,False,"水,蜂蜜,水,米饭",True,289,True,7.9,照烧鸡腿饭
小番茄食堂,True,,False,285,True,7.7,吃香菇焖鸡腿，好下饭。
开心果-231,False,"鸡腿,黑胡椒粉,盐,孜然粉,辣椒粉",False,282,False,7.8,烤箱版烤鸡腿
格格格桑花,True,"鸡腿,八角,蒜,料酒,白糖,酱油,豆瓣酱,青椒,花椒,姜,土豆",False,282,True,7.8,红烧鸡腿+土豆（独家做法超简单）
慧心荷韵,False,"鸡中翅,蒜蓉,姜末,生抽,老抽,蚝油,料酒,盐,五香粉,黑胡椒粉,蜂蜜",False,308,False,8.1,蒜香蜜汁烤鸡翅
小潺zh,False,"鸡翅,盐,椒盐,辣椒粉",False,306,False,7.4,椒盐鸡翅
LMYX,True,"鸡翅根,八角,桂皮,冰糖,姜,葱,蒜,干辣椒,花椒,生抽,老抽,料酒",False,302,True,8.0,红烧鸡翅中
美食情书,False,"鸡翅根,啤酒,冰糖,蜂蜜,老抽,盐,蒜末",False,301,False,7.9,啤酒鸡翅根
花小煮,False,"鸡翅,可乐,酱油,葱,姜,盐",False,297,True,8.0,可乐鸡翅
玉池桃红,False,"鸡翅膀,腐乳,青红椒,葱,姜,料酒,生抽,老抽,白糖",True,300,True,7.7,腐乳鸡翅
emilytao,True,"鸡中翅,面包糠,鸡蛋,蚝油,盐,糖,胡椒粉,孜然粉,辣椒粉",False,290,True,7.2,媲美KFC的香辣鸡翅（烤箱版无油）
巧小克力Kecheng,True,"鸡中翅,糯米,葱花,红辣椒",True,286,True,8.6,糯米蒸鸡翅
李小宅8829,True,"鸡翅,植物油",False,286,True,8.0,奥尔良烤鸡翅烤箱版（极美滋调料）
睡睡懒羊羊,True,"鸡翅根,葱姜蒜,白糖,料酒,生抽,红烧酱油,盐",False,286,False,7.8,红烧鸡翅根
Pan小月,True,"鸡翅中,板栗,花菇,料酒,糖,开水",True,272,True,7.4,花菇栗子焖鸡翅
chocolate黑公主,True,鸡翅,True,272,True,8.1,完胜KFC的烤鸡翅
绿野仙踪olivia,False,"鸡翅中,蒜粒,橄榄油,椰浆",False,267,True,8.1,黄金咖喱鸡翅
木可厨房,False,"鸡翅,土豆,胡萝卜,咖哩块",False,263,True,8.2,咖哩鸡翅
浅夏桑桑,False,"鸡中翅,柠檬,蚝油,生抽,料酒,盐,蜂蜜",False,264,True,7.3,柠檬鸡翅
赧水水❤,True,"鸡翅,姜,花椒,草果,八角,桂皮,香叶,干辣椒,料酒,老抽,生抽,糖,盐,花椒粉,辣椒粉",False,265,False,7.8,卤鸡翅
三千里的小丫杈,True,"鸡翅,酸奶,姜粉,盐,糖,黄油,面粉",True,257,True,8.1,Masala Sambar Wings 酸奶香料烤鸡翅
博世家电,False,"鸡翅,蒜瓣",False,257,True,8.4,香烤鸡翅
小小小飞羊,False,"鸡翅中,酸奶,盐,味精,姜黄粉,咖喱粉,辣椒粉,胡椒粉,面粉,黄油",True,254,True,7.9,酸奶烤鸡翅
玉池桃红,False,"鸡翅,腐乳,腐乳汁,生抽,蜂蜜,植物油",True,249,True,7.4,腐乳烤鸡翅
葳蕤生光,False,"土豆,鸡翅,小葱,生抽,老抽,白糖,食用油",False,373,False,7.4,红烧土豆鸡翅
麻辣海海子,True,"鸡翅,蒜,姜,生抽,料酒,鸡蛋,孜然粉,芝麻油,色拉油,面包糠,盐",False,374,True,7.5,日式烤鸡翅
山林厨房,False,"鸡翅中,蜂蜜,黄酒,白糖,老抽,盐,姜,味精",False,373,False,7.3,蜜汁鸡翅
懒饭App,False,"鸡翅,大蒜,蜂蜜,酱油,料酒,黑胡椒,盐",True,367,True,8.1,电饭锅蜜汁鸡翅
芬芬-6,False,"鸡翅,鸡爪",False,342,True,7.6,盐焗鸡翅鸡爪
高高高小妹,True,"隔夜饭,鸡蛋,油,青豆,玉米粒",False,365,True,8.2,鸡翅包饭（附去骨详图）
偏离.于墨尔本.,False,"土豆,鸡翅中,胡萝卜,咖喱块,咖喱粉,辣椒粉,盐",True,363,False,7.5,土豆咖喱鸡翅
萌爸萌妈的厨房料理,False,"盐,冰糖,味极鲜,老抽,食用油,料酒",False,364,True,7.6,多吃两碗饭的【蜜汁鸡翅】
幸福全职宅女,False,"鸡翅中,开水",False,334,True,7.9,红烧鸡翅
舒hexf,False,"鸡翅中,蒜蓉,姜蓉,盐,生抽,生粉,油",False,353,False,7.5,香辣鸡翅
蝶儿sl,False,"胡萝卜,土豆,红薯,洋葱,香芹,甜面酱,蚝油,番茄酱,生抽,蜂蜜,大蒜,鲜姜,盐,胡椒粉,料酒,黄油,植物油",False,350,False,8.3,三汁鸡翅焖锅
随心煮意,False,"鸡翅中,番茄酱,大蒜,姜,料酒,生抽,白糖,盐",False,347,True,8.0,茄汁鸡翅
溢齿留香,False,"鸡翅,咸蛋黄,酒,盐",False,346,True,7.6,金沙蛋黄鸡翅
懵懂少年,True,"鸡翅,蜂蜜,黑胡椒,鸡精,盐",False,337,True,7.6,蜜汁鸡翅
如初妹子,False,,False,332,True,7.4,烤鸡翅(烤箱)
cecilia咸味阳光,True,"土豆,胡萝卜,姜片,葱段,可乐,老抽,生抽",False,333,True,7.9,秘诀是可乐的红烧土豆鸡翅
ing.l,False,"鸡翅中,白胡椒粉",False,323,True,7.1,香酥炸鸡翅
Eva_lifestyle,True,"生粉,料酒,酱油,葱,姜",False,320,False,7.8,卤鸡翼尖
sissi,True,"翅中,白糖,油,盐,蜂蜜,生抽,水",True,316,True,7.1,青柠檬蜂蜜煎鸡翅
Heidi,False,"鸡翅,生粉,生抽,盐,姜,料酒",False,312,False,7.7,空气炸锅の鸡翅
freesiaa,False,"鸡翅中,大蒜,蚝油,酱油,蜂蜜,盐,料酒,白胡椒粉,开水,白芝麻",True,465,True,8.7,我的轻奢煮艺--蜜汁鸡翅
宸熙庭枫,False,"鸡翅,蜂蜜,花椒,料酒,小茴香,孜然粉,耗油,香叶,桂皮,姜,胡椒粉,酱油",False,460,True,7.3,烤鸡翅 家庭烤箱版
佳老爷威武,False,"鸡中翅,酱油,盐,水,糖,油,醋",False,459,True,8.2,糖醋鸡翅
莫言catlam,False,"鸡中翅,胡萝卜,土豆,橄榄油,盐,生抽,白糖,蚝油",False,457,False,7.5,时蔬酿鸡翅
我脑公全世界最帅,True,"鸡翅,可口可乐,姜,料酒,香菜",True,455,True,8.2,可乐鸡翅
Amanda曼达,False,"鸡翅根,面粉,米粉,鸡蛋,蒜头,生姜,料酒,生抽,五香粉,白胡椒,盐",True,454,False,8.5,【曼食慢语】咸酥鸡翅根
yanyanfoodtube,False,"鸡翅,蜂蜜,大蒜,黑胡椒,盐,竹签",True,440,True,8.3,蜜汁鸡翅 Honey Coated Roast Chicken Wings
AbbAbb,False,"鸡翅,料酒,生抽,老抽,蜂蜜,生姜,蒜头,黑胡椒粉",False,428,True,7.8,蜜汁鸡翅/蒜香蜜翅
杰喜填,False,"鸡翅,白砂糖,水",False,437,True,8.2,不能再简单的红烧鸡翅
Jessiemm,False,鸡翅,False,429,True,7.7,短时间腌制用烤箱做美味的新奥尔良烤鸡翅
瞪圆眼睛看海,False,鸡翅,False,426,True,8.2,炖着吃的奥尔良鸡翅
Cynthia帆,True,"鸡翅,蜂蜜",False,398,False,8.1,蜜汁烤鸡翅
Pan小月,True,"生姜,大蒜,生抽,米酒,白芝麻",True,410,True,7.4,米酒鸡翅
发条兔调调,False,"鸡翅,料酒,生抽,老抽,葱末,姜末,蒜末,八角",False,403,False,7.7,蜜汁照烧鸡翅
沛霖妈,False,"鸡蛋,玉米粉,面包糠",False,401,True,8.0,炸鸡翅
升官晋爵的晋,False,"香菇,花椒,八角,冰糖",False,395,True,7.9,香菇炖鸡翅
wyxymy,False,"鸡翅,大蒜,葱段,干辣椒,盐,糖,白胡椒,料酒,生抽",False,393,True,8.4,蒜香鸡翅
mcbain,False,"鸡翅,小葱,姜,盐,啤酒",False,391,False,7.6,啤酒鸡翅
筱乔Joanna,False,"鸡翅,土豆,香菇,葱,姜,蒜,老干妈油辣椒,麻椒,白糖,盐",False,386,True,8.0,干锅鸡翅
羲羲妈妈的小厨房,False,"鸡翅中,花椒,盐,生抽,料酒,姜片",False,368,True,8.1,新手妈妈的香酥鸡翅
偏离.于墨尔本.,False,"鸡翅中,胡萝卜,辣椒,葱,蒜,圣女果,生抽,老抽,糖,鸡粉,盐,花椒粉,料酒",True,723,True,7.8,香薯鸡翅锅(塔吉锅)
MO_STAR_BAKE,True,"鸡翅,水",False,684,True,8.2,奥尔良——烤鸡翅（胜过KFC与必胜客）
蓝和白,False,"鸡翅,盐",False,710,False,8.0,盐煎鸡翅
ZCY216,False,"鸡翅,洋葱,大蒜,淀粉,孜然,盐,白酒,食用油,洋葱,大蒜,木耳,胡萝卜,香菇,酱油",False,700,True,8.0,鸡翅包饭
报主恩姊妹,True,"鸡翅,蜂蜜,纯净水",False,633,True,8.0,奥尔良烤鸡翅（零失败）（烤箱版）详细步骤说明
冇伱灬冇我,True,"白胡椒粉,糖,盐,生抽,啤酒,烧烤酱,干香菇,豌豆,胡萝卜,洋葱,油,盐,白胡椒粉,生抽,蜂蜜",True,597,True,8.6,鸡翅包饭
耕心,False,"鸡翅,生粉,鸡蛋,橄榄油,生抽,老抽,砂糖",False,591,True,7.6,酥炸鸡翅
悟饭,False,鸡翅,False,614,False,8.2,孜然烤鸡翅
铁盒铁盒,False,"鸡翅,辣椒,花椒,水淀粉",False,605,True,8.0,香辣鸡翅
小雲-1,True,,True,598,True,8.1,吮指鸡翅
风气云儿-云儿小厨,True,"鸡翅,鸡蛋,生粉,面包糠",False,585,False,7.5,炸鸡翅
偏离.于墨尔本.,False,"鸡翅根,干辣椒,蒜,姜,香葱,老抽,生抽,黑胡椒粉,白砂糖",True,569,True,8.3,香辣炸鸡翅
日食记,False,"鸡翅,老抽,生抽,可乐,辣椒,姜丝",True,562,True,8.1,【电饭煲可乐鸡翅】
小婷下厨房,False,,False,438,True,7.8,小婷下厨房.蜜汁鸡翅
隔壁8姨,True,"鸡翅,可乐,姜,蒜头,生抽",True,537,True,8.0,可乐鸡翅
笛子,False,"香菇,葱,姜,料酒,盐,生抽,老抽,糖",True,533,True,7.6,香菇鸡翅
se7en麻麻,True,"鸡翅,油",False,505,True,8.0,比肯德基好吃的炸鸡翅
银手镯,False,"鸡翅,色拉油,盐,糖,花椒粉,料酒,生抽",False,516,False,7.5,香煎鸡翅
若若酱,False,"鸡翅,酱油,盐,可乐,鸡精,干辣椒,八角",False,507,False,7.9,电饭煲可乐鸡翅
BODI,False,"鸡翅,面包糠,鸡蛋,生粉,蒜",False,481,False,7.4,面包糠炸鸡翅
Jamie捷,True,面包糠,False,1304,True,7.6,无油无烟微波炉版炸鸡翅（无难度懒人超快手菜）
内心永远90斤。,False,"鸡翅中,生姜,可口可乐",False,1272,False,7.8,电饭锅可乐鸡翅
模样生活,False,"鸡翅,食盐,料酒,老抽,鸡粉,蜂蜜,细砂糖,干辣椒",False,1246,True,7.6,烤鸡翅的做法（烤箱烤鸡翅）
宅与路上,False,"木耳,姜,红薯淀粉,生抽,料酒,胡椒粉,花椒粉,白糖",True,1246,True,7.8,蒸出粒粒香滑鸡翅
自由主妇,False,"鸡翅根,姜片,料酒,生抽,蜂蜜,蒜,芝麻",False,1227,False,7.8,照烧鸡翅根
爱吃de兔子,True,"鸡翅中,可乐,盐,生抽,料酒",True,1201,True,8.1,可乐鸡翅
麦麦的梦想厨房,False,"鸡翅,面包糠,鸡蛋",False,1060,True,7.5,烤鸡翅（面包糠版）
飞雪无霜,False,鸡翅,False,1096,False,8.0,新奥尔良烤鸡翅
堂妈小厨,False,,True,973,True,8.5,堂妈教你三汁鸡翅焖锅
夕小雅,False,"鸡翅,姜,蒜,大料,桂皮,干红辣椒,冰糖,料酒,老抽,生抽,盐,热水",False,961,True,8.3,红烧鸡翅中
火山酱,False,"鸡翅,香菇,木耳,干红辣椒,姜,大蒜,青蒜,料酒,生抽,蚝油,老抽,盐,糖",False,951,True,8.6,黄焖鸡翅——文怡家常菜
QM爱之家,False,"鸡翅,面包糠,鸡蛋,生粉,味极鲜酱油,蒜,辣椒粉",False,939,True,7.1,面包糠烤鸡翅
任可儿,True,"鸡翅,盐,料酒,蚝油,黑胡椒,大蒜,面粉,淀粉",True,865,True,7.6,炸鸡翅
肥肥鱼,False,"鸡翅中,土豆,干辣椒,姜蒜,青椒,培根,郫县豆瓣,盐",True,853,False,7.6,干锅香辣鸡翅
日食记,False,"鸡翅中,面粉,鸡蛋,盐,黑胡椒粉,蒜蓉,辣椒粉,罗勒碎,甜辣酱",True,799,True,8.0,【薯片鸡翅】
美涵酱,True,"鸡翅,可乐,姜,葱,生抽,盐,料酒,花椒",False,809,True,7.5,可乐鸡翅的家常做法
C_dness,False,"鸡翅,葱,姜,生抽,老抽,料酒,盐,糖",False,784,True,7.7,红烧鸡翅（简易版）
人生若只如初見_然,True,"鸡翅,可乐,油",False,766,True,7.8,可乐鸡翅 非常容易做的快手菜！
听风依旧,False,"鸡翅,盐,白糖,白胡椒,生抽,老抽,洋葱,蜂蜜,白芝麻",False,719,True,7.8,蜜汁鸡翅（烤箱）
蛋光光铛铛,False,"鸡翅,盐,糖,洋葱,蒜瓣,白胡椒粉,玉米淀粉,普通面粉,鸡蛋",False,743,True,7.9,肯德基香辣鸡翅
彤丫头,False,"鸡翅,生抽,老抽,蚝油,料酒,花椒油,十三香,盐,蜂蜜,孜然粉",False,2741,True,7.8,烤鸡翅（烤箱版）
小至_,True,"鸡翅,冰糖,辣椒,黄酒,油,盐,生抽",True,2760,False,7.7,红烧鸡翅
吃货变成小胖纸,False,"鸡翅,油,可乐,姜,盐",False,2674,False,7.8,可乐鸡翅（懒人版）
米姬Maggie洁,True,"鸡翅,水",False,2506,True,8.0,奥尔良鸡翅烤箱版
yanyanfoodtube,False,"鸡翅,可口可乐,姜片",True,2398,True,8.4,可乐鸡翅 Coca Cola Chicken wings
冬日馒头君,False,"葱,姜,鸡翅,可乐,老抽",True,2421,False,8.3,可乐鸡翅
伧佃雪乃,False,"鸡翅中,姜,生抽,老抽,胡椒粉,料酒,盐,蜂蜜,油",False,1982,False,7.5,蜜汁烤鸡翅
MiAncla,True,"鸡翅,料酒,辣椒油,花椒油,麻油,蚝油,豆瓣酱,孜然,生抽,辣椒粉,糖",False,1876,True,8.2,经过多年实验的骨灰级烤鸡翅
kokoliu,False,"鸡翅,柠檬",False,1998,True,7.8,柠檬烤鸡翅
juinoanna,False,"盐,黑胡椒粉,辣椒粉,料酒,鸡蛋,面粉,面包糠,姜",False,1880,False,7.5,香脆辣味炸鸡翅
笛子,False,"鸡翅中,土豆,葱,姜,蒜,辣椒,花椒,糖,盐,白酒",True,1955,True,7.6,麻辣香锅鸡翅
YOYO,False,"鸡中翅,可乐,八角,黄酒,生抽",False,1771,True,8.0,可乐鸡翅
DaisyDannnnnnnn,True,"鸡翅中,蚝油,生抽,糖,蒜头",True,1578,True,8.2,蒜香蚝油鸡翅中
孙朱朱,False,"剁椒,大蒜,生姜,食用油,豉油鸡汁",True,1597,True,8.2,剁椒鸡翅
Cal_Tse,False,"姜,蚝油,柠檬",False,1592,True,6.8,柠檬鸡翼--驰名香港，超简单又好吃
游走妖精,False,"鸡翅根,冰糖,盐,八角,干辣椒",False,1492,False,7.7,红烧鸡翅根
莎莎美食厨房,False,"蒜片,洋葱碎,姜蓉,五香粉,辣椒粉,生抽,蚝油,盐,白糖,黑胡椒粉,冷开水,鸡翅,葱,姜,蜂蜜",False,1456,False,8.1,新奥尔良烤鸡翅
奚姥姥,False,葱姜,True,1424,True,8.4,干煱鸡翅（空气炸锅版）
夕小雅,False,"鸡翅,八角,花椒,香叶,葱,姜,可乐,酱油,盐",False,1379,False,8.3,可乐鸡翅中
新手美食学习者,False,,False,1311,True,7.7,家庭版可乐鸡翅
