author,exclusive,ingredients,master,num_tried,picture,rating,title
80后男人的厨房,False,"土豆,牛肉,姜,葱,油,料酒,清水,八角,桂皮,香叶,盐,白糖,葱花",False,1612,True,7.7,土豆炖牛肉
驴妈咪,True,"牛腱,牛筋,白酒,生抽,老抽,冰糖,八角,桂皮,京葱,干辣椒,老姜",True,1501,True,8.2,卤牛肉
fly飞鱼6002,False,"土豆,牛肉,葱姜蒜,淀粉",False,1460,True,7.6,土豆炒牛肉
橘子时尚,False,"大葱,姜,大料,花椒,桂皮,香叶,丁香,生抽,老抽",True,1330,True,8.5,酱牛肉
熊猫小哲,True,"大葱,生姜,花椒,牛肉,洋葱,土豆,胡萝卜,黄油,咖喱粉",False,1392,True,8.4,爸爸的最爱-咖喱牛肉
83小钟,False,"番茄,黄瓜,生菜,姜末,料酒,胡椒粉,酱油,蚝油,味极鲜,蛋清,水淀粉,沙拉酱",False,1433,True,8.3,牛肉汉堡
梓晴,False,"牛肉,青红椒,洋葱,生姜,料酒,盐,红烧酱油,水淀粉,蚝油,香油,辣椒粉,白芝麻",False,1294,True,7.8,孜然牛肉粒
小土堆er,True,"牛腩,葱,姜,大料,胡萝卜,香叶,酱油,耗油,白糖,盐,料酒,面条",True,1338,True,8.3,红烧牛肉面
我脑公全世界最帅,True,"姜,料酒,大葱,香菜,大蒜,辣椒干,生抽,白糖,白米醋,蒸鱼豉油",True,1217,True,8.7,凉拌牛肉
哈洗,False,"牛腱肉,番茄,胡萝卜,葱姜蒜",False,1281,True,8.2,红烧牛肉面
杉杉来吃_珊珊不来迟,True,"土豆,洋葱,胡萝卜,八角,干辣椒",False,8140,True,8.4,红烧牛肉土豆 （独家秘制）
葉子的爱与厨房,False,"瘦牛肉,黄豆芽,蒜,姜,干淀粉,花椒面,鸡精,花椒,菜籽油,水",True,7009,True,8.1,水煮牛肉 (正宗川味家常)
小兔子MM,False,"洋葱,料酒,米酒,酱油,水,糖",False,6697,True,8.2,吉野家牛肉饭（牛丼）
蛋蛋妈的厨房,False,"土豆,洋葱,西红柿,胡萝卜,葱姜",False,6495,True,8.3,土豆炖牛肉
tony小屋,False,"牛肉,面条,青菜,番茄,大蒜,生姜,香叶,陈皮,八角,小茴香,桂皮,洋葱,香葱,冰糖,酱油,番茄酱,豆瓣酱",False,6099,True,8.4,红烧牛肉面
潘潘猫,False,"牛里脊,蒜,西红柿,洋葱,胡萝卜,黑胡椒碎,盐,酱油,料酒,油,淀粉,鸡蛋,黄油,酱油,蚝油,糖,黑胡椒碎",True,6037,True,8.3,黑蒜子牛肉粒
希洛大大大大人,True,"牛肉,干红辣椒,姜,蒜,青椒,酱油,生抽,胡椒粉,生粉,花椒,料酒",True,5495,False,7.9,小炒牛肉
olivia85,True,"洋葱,胡萝卜,西兰花,生抽,料酒,水,香油,生抽,蜂蜜,水,水淀粉",True,5310,True,8.2,吉野家牛肉饭
心径满花香,False,"牛里脊,杏鲍菇,杭椒,蒜,蚝油,料酒,生抽,老抽,黑胡椒粒,花生油",False,4548,False,7.8,黑椒杏鲍菇牛肉粒
YOYO,False,"牛肉,土豆,胡萝卜,元葱,黄油,牛奶,咖喱膏,蒜,姜,盐,水",False,3957,True,8.0,咖喱牛肉
我脑公全世界最帅,True,"牛腩,大葱,大蒜,姜,冰糖,生抽,料酒",True,3795,True,8.8,超级无敌好吃的红烧牛肉
塞北主妇,False,"丁香,豆蔻,砂仁,桂皮,大料,酱油,料酒,黄酱,白糖,盐,味精,花椒,葱,姜",False,3608,True,8.8,五香酱牛肉
那一天蝶舞,True,,False,2868,True,9.1,老妈秘制卤牛肉（附老卤养护大法）
堂妈小厨,False,"洋葱,西兰花,胡萝卜,油,生抽,味淋,食用盐,绵白糖",True,2929,True,8.8,堂妈金牌牛肉饭
虎妈尚菜,False,"牛肉,土豆,胡萝卜,葱,姜,蒜,干辣椒,八角,花椒,盐,生抽,料酒,白糖,蚝油",False,3207,True,7.9,土豆烧牛肉
有食间,True,"孜然,葱,生抽,姜,蒜,鸡精,老抽,植物油,牙签,生粉,干辣椒,糖,盐",False,3011,True,8.4,牙签牛肉 道地湖南味
琥珀maggie,True,,True,3023,True,8.2,家常菜~杏鲍菇烧牛肉粒
apple爱自己,False,"牛肉,洋葱,老姜,辣椒酱,老抽,料酒,芝麻油,白糖",False,2775,True,7.4,洋葱炒牛肉
冇伱灬冇我,True,"冰糖,生姜,茴香,花椒,桂皮,八角,陈皮,甘草,白果,盐,生抽,白酒,芝麻油",True,2333,True,8.5,卤牛肉
烟火间,False,"牛腩,料酒,黄豆酱,酱油,糖,盐,大蒜,葱,姜,八角,桂皮,干辣椒",True,2386,True,8.4,家常红烧牛肉
